q	1E-12	1.25892541179417E-12	1.58489319246111E-12	1.99526231496888E-12	2.51188643150958E-12	3.16227766016838E-12	3.98107170553497E-12	5.01187233627272E-12	6.30957344480194E-12	7.94328234724282E-12	1E-11	1.25892541179417E-11	1.58489319246111E-11	1.99526231496888E-11	2.51188643150958E-11	3.16227766016838E-11	3.98107170553497E-11	5.01187233627272E-11	6.30957344480194E-11	7.94328234724282E-11	1E-10	1.25892541179417E-10	1.58489319246111E-10	1.99526231496888E-10	2.51188643150958E-10	3.16227766016838E-10	3.98107170553497E-10	5.01187233627271E-10	6.30957344480194E-10	7.94328234724282E-10	1E-9	1.25892541179417E-9	1.58489319246111E-9	1.99526231496888E-9	2.51188643150958E-9	3.16227766016838E-9	3.98107170553497E-9	5.01187233627272E-9	6.30957344480194E-9	7.94328234724282E-9	1E-8	1.25892541179417E-8	1.58489319246111E-8	1.99526231496888E-8	2.51188643150958E-8	3.16227766016838E-8	3.98107170553497E-8	5.01187233627273E-8	6.30957344480193E-8	7.94328234724282E-8	1E-7	1.25892541179417E-7	1.58489319246111E-7	1.99526231496888E-7	2.51188643150958E-7	3.16227766016838E-7	3.98107170553497E-7	5.01187233627273E-7	6.30957344480193E-7	7.94328234724282E-7	1E-6	1.25892541179417E-6	1.58489319246111E-6	1.99526231496888E-6	2.51188643150958E-6	3.16227766016838E-6	3.98107170553497E-6	5.01187233627273E-6	6.30957344480193E-6	7.94328234724282E-6	1E-5	1.25892541179417E-5	1.58489319246111E-5	1.99526231496888E-5	2.51188643150958E-5	3.16227766016838E-5	3.98107170553497E-5	5.01187233627272E-5	6.30957344480193E-5	7.94328234724282E-5	1E-4	1.25892541179417E-4	1.58489319246111E-4	1.99526231496888E-4	2.51188643150958E-4	3.16227766016838E-4	3.98107170553497E-4	5.01187233627271E-4	6.30957344480194E-4	7.94328234724282E-4	0.001	0.00125892541179417	0.00158489319246111	0.00199526231496888	0.00251188643150958	0.00316227766016838	0.00398107170553497	0.00501187233627272	0.00630957344480194	0.00794328234724282	0.01
0.15736	-8.899E-6	-8.89589094331174E-6	-8.89197733501492E-6	-8.88705112647886E-6	-8.88085055795232E-6	-8.87304634368127E-6	-8.86322433388817E-6	-8.85086377280465E-6	-8.83531006217078E-6	-8.81574068611828E-6	-8.79112265093152E-6	-8.76015943874679E-6	-8.72122506935542E-6	-8.67228241928336E-6	-8.61078248826843E-6	-8.53354088280423E-6	-8.43658750099053E-6	-8.31498541894709E-6	-8.16261557210579E-6	-7.97192543618821E-6	-7.73364322813054E-6	-7.43646519761213E-6	-7.06673385794774E-6	-6.60814156684739E-6	-6.04151934182084E-6	-5.34480813597904E-6	-4.49336146052882E-6	-3.46079420604382E-6	-2.22066634508868E-6	-7.49352048861263E-7	9.69549172518114E-7	2.93903242928622E-6	5.14089928869834E-6	7.52731028011623E-6	1.00138894275356E-5	1.24781334366262E-5	1.47679241633241E-5	1.67239345321165E-5	1.82147852395371E-5	1.91747045646712E-5	1.96246372666774E-5	1.96590785727163E-5	1.93996179097887E-5	1.89421579427895E-5	1.83307406577824E-5	1.75652199937155E-5	1.66219963514906E-5	1.54682206900841E-5	1.40675116558536E-5	1.23829321127672E-5	1.03807759826279E-5	8.03633393383415E-6	5.34203261752177E-6	2.31778229163458E-6	-9.77660971527131E-7	-4.43718327439623E-6	-7.90260528097907E-6	-1.11752609715002E-5	-1.40452665142766E-5	-1.63386304982198E-5	-1.79692983331523E-5	-1.89708495556633E-5	-1.94828907813933E-5	-1.96909570815869E-5	-1.9754401677242E-5	-1.97679170077449E-5	-1.97697570786712E-5	-1.97699003309873E-5	-1.97699058743926E-5	-1.97699059635917E-5	-1.97699059640659E-5	-1.97699059640665E-5	-1.97699059640665E-5	-1.97699059640665E-5	-1.97699059640665E-5	-1.97699059640665E-5	-1.97699059640665E-5	-1.97699059640665E-5	-1.97699059640665E-5	-1.97699059640665E-5	-1.97699059640665E-5	-1.97699059640665E-5	-1.97699059640665E-5	-1.97699059640665E-5	-1.97699059640665E-5	-1.97699059640665E-5	-1.97699059640665E-5	-1.97699059640665E-5	-1.97699059640665E-5	-1.97699059640665E-5	-1.97699059640665E-5	-1.97699059640665E-5	-1.97699059640665E-5	-1.97699059640665E-5	-1.97699059640665E-5	-1.97699059640665E-5	-1.97699059640665E-5	-1.97699059640665E-5	-1.97699059640665E-5	-1.97699059640665E-5	-1.97699059640665E-5
0.16764	-1.04758E-5	-1.04735613639899E-5	-1.04707434209244E-5	-1.04671963680072E-5	-1.0462731728396E-5	-1.04571124039454E-5	-1.04500401911412E-5	-1.04411401260021E-5	-1.0429940872667E-5	-1.04158501878546E-5	-1.03981242756055E-5	-1.03758295914907E-5	-1.03477953638904E-5	-1.03125547794764E-5	-1.02682724493994E-5	-1.02126554697917E-5	-1.01428451844423E-5	-1.00552867686629E-5	-9.94557417981905E-6	-9.80826917945162E-6	-9.63669551780801E-6	-9.42271372605479E-6	-9.1564893589635E-6	-8.82627945135592E-6	-8.41828028738903E-6	-7.91660645932168E-6	-7.30350837732623E-6	-6.55998287376057E-6	-5.66698468777524E-6	-4.60749113362342E-6	-3.36967662440142E-6	-1.95136032793373E-6	-3.6561117122705E-7	1.35317284828212E-6	3.14430295213158E-6	4.91965686566437E-6	6.56980946277963E-6	7.98016520739529E-6	9.05626994830432E-6	9.75092540198395E-6	1.00793904101434E-5	1.01099103956629E-5	9.93028365252396E-6	9.60987512642403E-6	9.18078268725096E-6	8.64336584064712E-6	7.98117285383155E-6	7.17115938341691E-6	6.1877851445301E-6	5.00511830442049E-6	3.59949535621127E-6	1.95356899965787E-6	6.20223302502561E-8	-2.0611665635652E-6	-4.37474771015608E-6	-6.80352130356018E-6	-9.23643681117508E-6	-1.15340198372621E-5	-1.35489204694787E-5	-1.51589872349527E-5	-1.63038051116326E-5	-1.70069487681018E-5	-1.73664296729527E-5	-1.75125035789277E-5	-1.75570451500121E-5	-1.75665336501453E-5	-1.75678254804284E-5	-1.75679260513778E-5	-1.7567929943151E-5	-1.75679300057737E-5	-1.75679300061066E-5	-1.7567930006107E-5	-1.7567930006107E-5	-1.7567930006107E-5	-1.7567930006107E-5	-1.7567930006107E-5	-1.7567930006107E-5	-1.7567930006107E-5	-1.7567930006107E-5	-1.7567930006107E-5	-1.7567930006107E-5	-1.7567930006107E-5	-1.7567930006107E-5	-1.7567930006107E-5	-1.7567930006107E-5	-1.7567930006107E-5	-1.7567930006107E-5	-1.7567930006107E-5	-1.7567930006107E-5	-1.7567930006107E-5	-1.7567930006107E-5	-1.7567930006107E-5	-1.7567930006107E-5	-1.7567930006107E-5	-1.7567930006107E-5	-1.7567930006107E-5	-1.7567930006107E-5	-1.7567930006107E-5	-1.7567930006107E-5	-1.7567930006107E-5	-1.7567930006107E-5
0.17793	-6.85142E-6	-6.85022693161723E-6	-6.84872512535933E-6	-6.84683474512913E-6	-6.84445534401771E-6	-6.8414605631558E-6	-6.83769147869859E-6	-6.83294825900257E-6	-6.8269797135877E-6	-6.81947021825699E-6	-6.81002338478114E-6	-6.79814170768367E-6	-6.78320126550558E-6	-6.7644203835103E-6	-6.74082098917276E-6	-6.71118123129973E-6	-6.67397782542356E-6	-6.62731659632687E-6	-6.56884991934907E-6	-6.495680385485E-6	-6.40425129517573E-6	-6.29022691905153E-6	-6.14836942540751E-6	-5.97242575533396E-6	-5.7550475391976E-6	-5.48778152984007E-6	-5.16118792286915E-6	-4.7651693378941E-6	-4.28962166882701E-6	-3.72554184057336E-6	-3.06672988236929E-6	-2.31217284624575E-6	-1.46904897278321E-6	-5.55987323736142E-7	3.94267690648064E-7	1.33423049851634E-6	2.20493333156023E-6	2.94452792111252E-6	3.50178965341565E-6	3.85058025117678E-6	3.99793645260927E-6	3.97896439438905E-6	3.83891952628216E-6	3.61285102467066E-6	3.3154877043706E-6	2.94415906091027E-6	2.48676592802357E-6	1.92728093346306E-6	1.24805421786823E-6	4.31174056198174E-7	-5.39704184573271E-7	-1.67656246333553E-6	-2.98307322076956E-6	-4.44958164728547E-6	-6.04759596282134E-6	-7.72517488724087E-6	-9.4056146744455E-6	-1.09925789234538E-5	-1.238429153289E-5	-1.34963812229305E-5	-1.4287118715891E-5	-1.47727872780557E-5	-1.50210844397783E-5	-1.51219791904199E-5	-1.51527445121092E-5	-1.51592983168323E-5	-1.51601905973078E-5	-1.51602600626979E-5	-1.51602627507858E-5	-1.51602627940399E-5	-1.51602627942699E-5	-1.51602627942701E-5	-1.51602627942701E-5	-1.51602627942701E-5	-1.51602627942701E-5	-1.51602627942701E-5	-1.51602627942701E-5	-1.51602627942701E-5	-1.51602627942701E-5	-1.51602627942701E-5	-1.51602627942701E-5	-1.51602627942701E-5	-1.51602627942701E-5	-1.51602627942701E-5	-1.51602627942701E-5	-1.51602627942701E-5	-1.51602627942701E-5	-1.51602627942701E-5	-1.51602627942701E-5	-1.51602627942701E-5	-1.51602627942701E-5	-1.51602627942701E-5	-1.51602627942701E-5	-1.51602627942701E-5	-1.51602627942701E-5	-1.51602627942701E-5	-1.51602627942701E-5	-1.51602627942701E-5	-1.51602627942701E-5	-1.51602627942701E-5	-1.51602627942701E-5
0.18821	-1.00995E-5	-1.0098369687515E-5	-1.0096946876269E-5	-1.00951559290476E-5	-1.00929016816102E-5	-1.00900644201681E-5	-1.00864935779747E-5	-1.00819998307875E-5	-1.00763451946825E-5	-1.00692306375239E-5	-1.00602806054162E-5	-1.00490237365653E-5	-1.00348688877012E-5	-1.0017075436324E-5	-9.99471665496782E-6	-9.96663480054238E-6	-9.93138645760959E-6	-9.88717667959698E-6	-9.83178068650843E-6	-9.76245246193194E-6	-9.67582079500066E-6	-9.56777550882102E-6	-9.4333503478394E-6	-9.26661500929303E-6	-9.06059805298114E-6	-8.80727598191213E-6	-8.49768254464336E-6	-8.12221626291878E-6	-7.67125099606201E-6	-7.13617680842516E-6	-6.5110006020953E-6	-5.79458884418547E-6	-4.99349390476241E-6	-4.1250192942735E-6	-3.21972050036684E-6	-2.32197830938941E-6	-1.48690156764732E-6	-7.72182599113205E-7	-2.25320116098646E-7	1.3006854627096E-7	3.01925481973228E-7	3.24983092599896E-7	2.43905120788645E-7	9.41310817895965E-8	-1.07616437809641E-7	-3.60534747259668E-7	-6.72207505229992E-7	-1.05345704722705E-6	-1.51630250106066E-6	-2.07294914691054E-6	-2.7345347033176E-6	-3.50922403646538E-6	-4.39951965759499E-6	-5.39884248983941E-6	-6.48777737960501E-6	-7.63092998053982E-6	-8.77603205919284E-6	-9.85743710216098E-6	-1.08057918210195E-5	-1.15636030948363E-5	-1.21024353420566E-5	-1.24333844687708E-5	-1.26025816028647E-5	-1.26713343124616E-5	-1.26922987255189E-5	-1.26967646846498E-5	-1.26973727113312E-5	-1.26974200471318E-5	-1.26974218788755E-5	-1.26974219083501E-5	-1.26974219085068E-5	-1.2697421908507E-5	-1.2697421908507E-5	-1.2697421908507E-5	-1.2697421908507E-5	-1.2697421908507E-5	-1.2697421908507E-5	-1.2697421908507E-5	-1.2697421908507E-5	-1.2697421908507E-5	-1.2697421908507E-5	-1.2697421908507E-5	-1.2697421908507E-5	-1.2697421908507E-5	-1.2697421908507E-5	-1.2697421908507E-5	-1.2697421908507E-5	-1.2697421908507E-5	-1.2697421908507E-5	-1.2697421908507E-5	-1.2697421908507E-5	-1.2697421908507E-5	-1.2697421908507E-5	-1.2697421908507E-5	-1.2697421908507E-5	-1.2697421908507E-5	-1.2697421908507E-5	-1.2697421908507E-5	-1.2697421908507E-5	-1.2697421908507E-5	-1.2697421908507E-5
0.1985	-1.42603E-5	-1.42589459458192E-5	-1.42572414928536E-5	-1.42550960310375E-5	-1.42523955574963E-5	-1.42489966595419E-5	-1.42447189630612E-5	-1.42393356625614E-5	-1.42325616577036E-5	-1.42240387106344E-5	-1.42133169065326E-5	-1.41998315451345E-5	-1.4182874414204E-5	-1.41615582013916E-5	-1.41347725998648E-5	-1.41011304782E-5	-1.40589023579296E-5	-1.40059374447689E-5	-1.39395697110838E-5	-1.38565082185661E-5	-1.37527122980232E-5	-1.362325481392E-5	-1.34621811810632E-5	-1.3262378959697E-5	-1.30154838714976E-5	-1.27118642314717E-5	-1.23407481411856E-5	-1.18905863295118E-5	-1.13497754661986E-5	-1.0707893511186E-5	-9.9576012231812E-6	-9.0973076560032E-6	-8.13452941291612E-6	-7.08953189508147E-6	-5.99829362650732E-6	-4.91316682809731E-6	-3.89915409422625E-6	-3.02415786389566E-6	-2.34369658695542E-6	-1.88452650575228E-6	-1.63542386650926E-6	-1.55280701534182E-6	-1.58077369661233E-6	-1.67387509500611E-6	-1.80836778758468E-6	-1.97882332259398E-6	-2.18912735791887E-6	-2.44639807508968E-6	-2.75873117431494E-6	-3.13436233915076E-6	-3.58080741354912E-6	-4.10357613729682E-6	-4.70435723199055E-6	-5.3787110655481E-6	-6.11353608276375E-6	-6.88494779668435E-6	-7.65767503921123E-6	-8.38741883453328E-6	-9.02737883504509E-6	-9.53875806218009E-6	-9.90236787858082E-6	-1.01256959214426E-5	-1.02398719737869E-5	-1.02862670443168E-5	-1.03004140565308E-5	-1.03034277339564E-5	-1.03038380369239E-5	-1.0303869979633E-5	-1.03038712157134E-5	-1.03038712356032E-5	-1.0303871235709E-5	-1.03038712357091E-5	-1.03038712357091E-5	-1.03038712357091E-5	-1.03038712357091E-5	-1.03038712357091E-5	-1.03038712357091E-5	-1.03038712357091E-5	-1.03038712357091E-5	-1.03038712357091E-5	-1.03038712357091E-5	-1.03038712357091E-5	-1.03038712357091E-5	-1.03038712357091E-5	-1.03038712357091E-5	-1.03038712357091E-5	-1.03038712357091E-5	-1.03038712357091E-5	-1.03038712357091E-5	-1.03038712357091E-5	-1.03038712357091E-5	-1.03038712357091E-5	-1.03038712357091E-5	-1.03038712357091E-5	-1.03038712357091E-5	-1.03038712357091E-5	-1.03038712357091E-5	-1.03038712357091E-5	-1.03038712357091E-5	-1.03038712357091E-5	-1.03038712357091E-5
0.20878	-1.20224E-5	-1.20213734633302E-5	-1.20200812819341E-5	-1.20184547623403E-5	-1.20164074764395E-5	-1.201383069983E-5	-1.20105876867219E-5	-1.20065064904702E-5	-1.20013709694783E-5	-1.19949095344152E-5	-1.19867810926771E-5	-1.19765575287498E-5	-1.19637019250419E-5	-1.1947541580212E-5	-1.19272347294626E-5	-1.19017297309104E-5	-1.18697153854885E-5	-1.18295610593644E-5	-1.17792454678255E-5	-1.17162735026331E-5	-1.16375815656736E-5	-1.15394338483716E-5	-1.14173153582638E-5	-1.12658329156169E-5	-1.10786436861719E-5	-1.08484430498098E-5	-1.05670605332611E-5	-1.02257341520435E-5	-9.81565769735289E-6	-9.32891575255055E-6	-8.75992315587128E-6	-8.107442969732E-6	-7.37712969162248E-6	-6.584285696043E-6	-5.75610438066063E-6	-4.93216749292159E-6	-4.16162068286282E-6	-3.49578225006005E-6	-2.97655911752305E-6	-2.62403267468149E-6	-2.42946795018586E-6	-2.3595638017398E-6	-2.37162260905917E-6	-2.43079283715383E-6	-2.51858353755376E-6	-2.63028874761161E-6	-2.76816691306384E-6	-2.93684155526893E-6	-3.14161696450153E-6	-3.38789258007078E-6	-3.68059602380092E-6	-4.02333965451869E-6	-4.41723065125955E-6	-4.85935825148209E-6	-5.34113266318981E-6	-5.84689446491339E-6	-6.35351876860072E-6	-6.83196177129108E-6	-7.25153969193851E-6	-7.58681601016464E-6	-7.82521005130845E-6	-7.97163094600699E-6	-8.04648835989537E-6	-8.07690642853352E-6	-8.08618165505296E-6	-8.08815751683606E-6	-8.08842652437684E-6	-8.08844746702243E-6	-8.08844827743566E-6	-8.08844829047604E-6	-8.08844829054538E-6	-8.08844829054546E-6	-8.08844829054546E-6	-8.08844829054546E-6	-8.08844829054546E-6	-8.08844829054546E-6	-8.08844829054546E-6	-8.08844829054546E-6	-8.08844829054546E-6	-8.08844829054546E-6	-8.08844829054546E-6	-8.08844829054546E-6	-8.08844829054546E-6	-8.08844829054546E-6	-8.08844829054546E-6	-8.08844829054546E-6	-8.08844829054546E-6	-8.08844829054546E-6	-8.08844829054546E-6	-8.08844829054546E-6	-8.08844829054546E-6	-8.08844829054546E-6	-8.08844829054546E-6	-8.08844829054546E-6	-8.08844829054546E-6	-8.08844829054546E-6	-8.08844829054546E-6	-8.08844829054546E-6	-8.08844829054546E-6	-8.08844829054546E-6	-8.08844829054546E-6
0.21906	-1.04611E-5	-1.04602653834126E-5	-1.04592147865874E-5	-1.04578923587887E-5	-1.0456227830214E-5	-1.04541328031341E-5	-1.04514960970797E-5	-1.04481779115205E-5	-1.04440025131043E-5	-1.04387490863801E-5	-1.04321403055888E-5	-1.04238280897167E-5	-1.04133758939333E-5	-1.04002367704762E-5	-1.03837263078664E-5	-1.03629894429856E-5	-1.0336960061597E-5	-1.03043123035627E-5	-1.02634026425802E-5	-1.02122022341492E-5	-1.01482199021437E-5	-1.00684177382548E-5	-9.9691240171725E-6	-9.84595253116859E-6	-9.69374422083937E-6	-9.50655691083205E-6	-9.27774270329752E-6	-9.00017013264565E-6	-8.66666782482848E-6	-8.27078284144816E-6	-7.80794844848634E-6	-7.27712139519774E-6	-6.68284536924886E-6	-6.03748714120328E-6	-5.3630552491611E-6	-4.69160011626004E-6	-4.06291556354221E-6	-3.51853042399418E-6	-3.09229386986652E-6	-2.8002852543047E-6	-2.63512707410024E-6	-2.56942586882781E-6	-2.56808019692327E-6	-2.60227160897997E-6	-2.65636797405241E-6	-2.72582300582837E-6	-2.81163470961257E-6	-2.91661964734045E-6	-3.04407433002722E-6	-3.19735924480094E-6	-3.37954140005242E-6	-3.59286917148944E-6	-3.83803168070329E-6	-4.11321723396579E-6	-4.41307944109056E-6	-4.7278716892024E-6	-5.04320076894376E-6	-5.34098946689804E-6	-5.60213982749978E-6	-5.81081985353849E-6	-5.95919918130185E-6	-6.05033331293382E-6	-6.09692547059669E-6	-6.11585804355335E-6	-6.12163105645755E-6	-6.12286085667287E-6	-6.1230282902122E-6	-6.12304132516752E-6	-6.12304182957849E-6	-6.12304183769498E-6	-6.12304183773814E-6	-6.12304183773819E-6	-6.12304183773819E-6	-6.12304183773819E-6	-6.12304183773819E-6	-6.12304183773819E-6	-6.12304183773819E-6	-6.12304183773819E-6	-6.12304183773819E-6	-6.12304183773819E-6	-6.12304183773819E-6	-6.12304183773819E-6	-6.12304183773819E-6	-6.12304183773819E-6	-6.12304183773819E-6	-6.12304183773819E-6	-6.12304183773819E-6	-6.12304183773819E-6	-6.12304183773819E-6	-6.12304183773819E-6	-6.12304183773819E-6	-6.12304183773819E-6	-6.12304183773819E-6	-6.12304183773819E-6	-6.12304183773819E-6	-6.12304183773819E-6	-6.12304183773819E-6	-6.12304183773819E-6	-6.12304183773819E-6	-6.12304183773819E-6	-6.12304183773819E-6
0.22935	-1.06446E-5	-1.06437523403829E-5	-1.06426853250686E-5	-1.06413422303305E-5	-1.06396516879206E-5	-1.06375239181764E-5	-1.06348460023464E-5	-1.06314759538588E-5	-1.06272352909831E-5	-1.06218997440989E-5	-1.06151876481399E-5	-1.06067454738425E-5	-1.05961298405532E-5	-1.05827852312675E-5	-1.05660165042204E-5	-1.05449551788412E-5	-1.05185183931298E-5	-1.04853594292982E-5	-1.04438088591002E-5	-1.03918057886375E-5	-1.03268195695004E-5	-1.02457639670455E-5	-1.01449085403278E-5	-1.00197964466422E-5	-9.86518474644178E-6	-9.67503334899386E-6	-9.44258266721009E-6	-9.16057783636428E-6	-8.82171725361137E-6	-8.4194198481316E-6	-7.94900705787893E-6	-7.40936033554278E-6	-6.80501012978593E-6	-6.1483991926308E-6	-5.46172170018392E-6	-4.77732298166048E-6	-4.13536182243809E-6	-3.57770976309655E-6	-3.13839497875639E-6	-2.83335924493279E-6	-2.65467699021204E-6	-2.57402691684939E-6	-2.55515210839506E-6	-2.56802577434544E-6	-2.59583213136914E-6	-2.63282304776297E-6	-2.67869594633992E-6	-2.73483137627794E-6	-2.80298185464609E-6	-2.88494385841452E-6	-2.98235732224167E-6	-3.09642446080157E-6	-3.22751374992606E-6	-3.37465647036152E-6	-3.53499388774779E-6	-3.70331445258132E-6	-3.87192206324792E-6	-4.0311507677073E-6	-4.17078881936399E-6	-4.28237079148368E-6	-4.36170975998927E-6	-4.41043951303724E-6	-4.43535250991588E-6	-4.44547582582639E-6	-4.448562676912E-6	-4.44922025557893E-6	-4.44930978290396E-6	-4.44931675274218E-6	-4.44931702245257E-6	-4.44931702679249E-6	-4.44931702681556E-6	-4.44931702681559E-6	-4.44931702681559E-6	-4.44931702681559E-6	-4.44931702681559E-6	-4.44931702681559E-6	-4.44931702681559E-6	-4.44931702681559E-6	-4.44931702681559E-6	-4.44931702681559E-6	-4.44931702681559E-6	-4.44931702681559E-6	-4.44931702681559E-6	-4.44931702681559E-6	-4.44931702681559E-6	-4.44931702681559E-6	-4.44931702681559E-6	-4.44931702681559E-6	-4.44931702681559E-6	-4.44931702681559E-6	-4.44931702681559E-6	-4.44931702681559E-6	-4.44931702681559E-6	-4.44931702681559E-6	-4.44931702681559E-6	-4.44931702681559E-6	-4.44931702681559E-6	-4.44931702681559E-6	-4.44931702681559E-6	-4.44931702681559E-6	-4.44931702681559E-6
0.23963	-5.51603E-6	-5.51563919496696E-6	-5.5151472582227E-6	-5.51452803790005E-6	-5.51374863044945E-6	-5.51276764396744E-6	-5.51153301857751E-6	-5.50997929309192E-6	-5.50802418078171E-6	-5.50556428516792E-6	-5.50246974865188E-6	-5.49857758212428E-6	-5.49368337259764E-6	-5.48753100965709E-6	-5.47980001332651E-6	-5.47008999231929E-6	-5.45790172454775E-6	-5.44261435187973E-6	-5.42345825272746E-6	-5.39948335405898E-6	-5.36952305417782E-6	-5.33215467751224E-6	-5.28565865862592E-6	-5.22798071082451E-6	-5.1567044025965E-6	-5.06904621069543E-6	-4.96189154734786E-6	-4.83189846848151E-6	-4.67570495612007E-6	-4.49028335549643E-6	-4.27348627370557E-6	-4.02481202952295E-6	-3.74636935392988E-6	-3.44392271423403E-6	-3.12774211935658E-6	-2.81278898858128E-6	-2.51763916118915E-6	-2.26166985329535E-6	-2.06065255408694E-6	-1.92202943448127E-6	-1.84224929506659E-6	-1.808373598137E-6	-1.80383062881118E-6	-1.81495689289072E-6	-1.83422278698473E-6	-1.85924681467436E-6	-1.89020213574589E-6	-1.92807682140222E-6	-1.97405786775067E-6	-2.02935753055215E-6	-2.09508227437256E-6	-2.17204323198186E-6	-2.26048901356903E-6	-2.35976602544921E-6	-2.46794548307774E-6	-2.58151116043646E-6	-2.69527050726449E-6	-2.80270191764958E-6	-2.89691553876668E-6	-2.97219975764586E-6	-3.02572966177962E-6	-3.05860756602079E-6	-3.07541633426819E-6	-3.08224652301922E-6	-3.08432921763701E-6	-3.08477288515204E-6	-3.08483328912774E-6	-3.08483799166899E-6	-3.08483817364225E-6	-3.08483817657039E-6	-3.08483817658596E-6	-3.08483817658598E-6	-3.08483817658598E-6	-3.08483817658598E-6	-3.08483817658598E-6	-3.08483817658598E-6	-3.08483817658598E-6	-3.08483817658598E-6	-3.08483817658598E-6	-3.08483817658598E-6	-3.08483817658598E-6	-3.08483817658598E-6	-3.08483817658598E-6	-3.08483817658598E-6	-3.08483817658598E-6	-3.08483817658598E-6	-3.08483817658598E-6	-3.08483817658598E-6	-3.08483817658598E-6	-3.08483817658598E-6	-3.08483817658598E-6	-3.08483817658598E-6	-3.08483817658598E-6	-3.08483817658598E-6	-3.08483817658598E-6	-3.08483817658598E-6	-3.08483817658598E-6	-3.08483817658598E-6	-3.08483817658598E-6	-3.08483817658598E-6	-3.08483817658598E-6
