-3e-13,-0.000843835137989607,0.00276032380377427,0.00129041591009762,0.000189768278965304,-0.0128709715319732
-2.8e-13,0.000571533923931056,0.00222174137038827,0.0019575644770939,0.00517302732020657,0.00163059517408624
-2.6e-13,0.000174839853551934,0.00182692134548446,-0.00522994132967275,-0.000627687046621513,-0.000955506669834072
-2.4e-13,0.000974958386645003,0.00316128837353202,0.00648135170771194,0.00165280532166109,0.00154732838679195
-2.2e-13,0.000845959214063548,0.00524655003732041,0.00678933894535139,0.00304253634572712,0.00259861296338243
-2e-13,2.07363674305904e-05,-1.8459912935717e-05,-0.0031008125899481,0.00136896609962392,0.00200670003173797
-1.8e-13,0.00189880511205241,0.000763453449093549,0.0119527167274646,-0.00821798858566811,0.0181973008122688
-1.6e-13,0.000424918472763622,0.000122113798890738,0.00547701611392039,-0.00527777784891459,0.00952034489680195
-1.4e-13,-0.000335904804109671,-0.00295562881021148,0.00971421598347269,0.00222520020695999,0.00171645971881247
-1.2e-13,-0.00237353219131699,-0.00240203480799035,-0.00466551269044035,-0.00015050922381535,-0.0253205295612887
-1e-13,-0.000140050364729927,0.00170206588626598,-0.00384055759203025,0.00150789275044814,-0.0118406315833284
-8e-14,9.64427930728158e-05,0.0047943739881534,0.00402959755904716,0.00522835441049337,-0.00495684676620417
-6e-14,0.00121157638376403,0.00499215924419519,0.00530075492222465,-0.000480566964990978,0.00781826547263748
-4e-14,-0.000181532003253281,-0.00414514196084087,0.00392531219048517,-0.00205295543518522,-0.00173681028986168
-2e-14,-0.00015573551647933,-0.00706961488909551,-0.00563660458659349,-0.00078847075705607,-0.0147142366400969
0,-0.000246785270850883,-0.0115307580018653,-0.00222584507373092,0.0113537379151072,-0.0250119919512896
2e-14,0.000884474669133733,-0.0204287065479413,-0.0246823357160401,0.00793530990485103,-0.0476933350375229
4e-14,0.00257164382448293,-0.0430509286319287,-0.0391140774632835,0.0182344600579341,-0.0933498189851183
6e-14,0.00807222053884723,-0.0828387419811653,-0.0757639938730377,0.0224372185422325,-0.159854955169698
8e-14,0.0122849413788156,-0.11278169824066,-0.117340626129414,0.0369406238211444,-0.228643672093102
1e-13,0.0254151055946467,-0.188743295451184,-0.151099970491879,0.0715323256390455,-0.274677175264393
1.2e-13,0.0367945975831257,-0.233443645535759,-0.187497969059906,0.0991542519669305,-0.309291277056093
1.4e-13,0.0517273559479053,-0.271554972347865,-0.19731200987362,0.115416607384274,-0.25015525488597
1.6e-13,0.0622008812102789,-0.292605235852266,-0.156133191846122,0.142011767002603,-0.194152824672009
1.8e-13,0.0774274989804181,-0.28780713085571,-0.0787972751225508,0.148077574320154,-0.055390452142243
2e-13,0.0816684278317627,-0.267097760761363,-0.0268585881501728,0.152767372652521,-0.00955710147625583
2.2e-13,0.0890281555384401,-0.225347864496205,0.0800146051995983,0.164372288594876,0.0720001243993322
2.4e-13,0.0898033742323103,-0.195303887807016,0.139221172284908,0.158497701366407,0.0811587169346535
2.6e-13,0.0922418701289874,-0.136291092405453,0.209724132032608,0.153990011916224,0.0966638189499412
2.8e-13,0.0883986073850961,-0.0948794361206924,0.22806558360787,0.14797867554815,0.0814438654803729
3e-13,0.091888606304569,-0.0444445907304503,0.260022142631416,0.170993703025276,0.0584531630130102
3.2e-13,0.0879977579046304,-0.00635117523462736,0.255364612823157,0.171861022416706,0.0076690406205883
3.4e-13,0.08870285651652,0.0210380388542123,0.231138477511455,0.166036969402998,0.00690775841099772
3.6e-13,0.088376184146292,0.0448766139517944,0.226621421753677,0.197642218777293,-0.024064877820552
3.8e-13,0.0863225152828096,0.0721596701992626,0.180901969127571,0.189017577321529,-0.0410991323051269
4e-13,0.0832072343158422,0.0846017432181715,0.136776121273293,0.187343893444425,-0.075329109969284
4.2e-13,0.0861867779930561,0.0923852444010803,0.113736449649767,0.182000520850354,-0.0352631518840286
4.4e-13,0.0840912062723461,0.0885037492655209,0.0823359350112437,0.185039723739011,-0.0558605600558002
4.6e-13,0.0821529263942348,0.0988738541861532,0.0414186915682117,0.166405929195199,-0.0698477953786869
4.8e-13,0.0811484506712871,0.102266177393102,0.0212735377821396,0.153809088851192,-0.0613252479639062
5e-13,0.0820551600258685,0.0981222918625773,0.00342789650568011,0.146479074648635,-0.0481106457722253
5.2e-13,0.0811043588170295,0.110139222016257,-0.0166964326238292,0.128409577964848,-0.0437864145321716
5.4e-13,0.0801887553410299,0.102935959578952,-0.0394473728081078,0.120662053179549,-0.0467067281280319
5.6e-13,0.0839845128749558,0.101259725691294,-0.0271647460216676,0.114368035094147,-0.0145955123969616
5.8e-13,0.0804894716100346,0.103546084512822,-0.0570587556377238,0.108771615664081,-0.0386816966516962
6e-13,0.0812577516292232,0.0959036465926992,-0.0629913704396648,0.0897992693956914,-0.00643282222670188
6.2e-13,0.0817375031694248,0.0968918200862622,-0.0604613744807213,0.076943686570466,0.00372067374659887
6.4e-13,0.0807381146064455,0.0913301312191456,-0.0589314074612777,0.0666584747231153,-0.000646378285207366
6.6e-13,0.078982214182041,0.0893306270062938,-0.0806244457324305,0.0572263394343018,-0.0111509563263242
6.8e-13,0.0796116607570539,0.0822471599327366,-0.0778321006821692,0.0473019089922461,0.00830190455727177
7e-13,0.0800654929586479,0.0845922272574916,-0.0794983183393287,0.0627357363905972,0.00899008815399115
7.2e-13,0.0793114030624259,0.0791756455598872,-0.0800408909196574,0.0518702827657503,-0.00611948295767553
7.4e-13,0.0802030322830219,0.0768886816658259,-0.0836287175411205,0.0322557449566337,0.0187346898448482
7.6e-13,0.0790164181808683,0.0653562020209777,-0.0829637474378721,0.041688778058403,0.00458113820696939
7.8e-13,0.0781884603300769,0.0707649092814195,-0.0948168568973353,0.0302125759853992,-0.00160845462767989
8e-13,0.0784916589760988,0.0691075337398325,-0.0943586349651179,0.0360376788526537,0.0027644689112855
8.2e-13,0.0791329769022243,0.0643444737127534,-0.0886323142135721,0.020111623630462,0.0195763905236292
8.4e-13,0.0787284534630629,0.0567669324182398,-0.081513850634464,0.0333148311488076,0.0153914677193376
8.6e-13,0.0781702062764068,0.0536239699197871,-0.0884997444088405,0.0276513084400609,0.00775556834613058
8.8e-13,0.0758846205627163,0.0618938510265459,-0.0835142800234579,0.0218060654842283,0.0141017170065059
9e-13,0.077940444597479,0.0516977143668505,-0.0807856367489751,0.0342454261954616,0.0074474254525077
9.2e-13,0.0786451428477924,0.0586533750227044,-0.0872298060734494,0.0251953717998804,0.0214927113509258
9.4e-13,0.0796787891829829,0.0461259166657368,-0.0726015937784353,0.025031941820797,0.033412191810469
9.6e-13,0.0780793006298721,0.0436122647096946,-0.0727677311342789,0.0308189079900672,0.00988817969459366
